name,phone_number,address,url
Monat Independent Market Partner - Jenn,905-251-3224,"500 McGregor Farm Trail, Newmarket, ON, L3X 0H7",https://yellowpages.ca/bus/Ontario/Newmarket/Monat-Independent-Market-Partner-Jenn/102520852.html
George Brown College,416-415-5000,"200 King St E, Toronto, ON, M5A 3W8",https://yellowpages.ca/bus/Ontario/Toronto/George-Brown-College/101870885.html
Home Sweet Spa,647-870-8183,"385 Renzius Crt, Newmarket, ON, L3Y 8G5",https://yellowpages.ca/bus/Ontario/Newmarket/Home-Sweet-Spa/103005390.html
Bella Vita Life Coaching,647-524-4083,"33 Mill St, Toronto, ON, M5A 3R3",https://yellowpages.ca/bus/Ontario/Toronto/Bella-Vita-Life-Coaching/102400007.html
Pause Beauty Boutique,647-748-3488,"993 Bloor St W, Toronto, ON, M6H 1M1",https://yellowpages.ca/bus/Ontario/Toronto/Pause-Beauty-Boutique/100236941.html
Luminous Weddings,416-505-7673,"1444 Dupont Street, Toronto, ON, M6P 4H3",https://yellowpages.ca/bus/Ontario/Toronto/Luminous-Weddings/100451292.html
963 Guo Yi Tang Ltd,647-508-2888,"419 Dundas St W, Toronto, ON, M5T 1G6",https://yellowpages.ca/bus/Ontario/Toronto/963-Guo-Yi-Tang-Ltd/102150248.html
Vivi Beauty Health Centre,416-598-8996,"397 Dundas St W, Toronto, ON, M5T 1G6",https://yellowpages.ca/bus/Ontario/Toronto/Vivi-Beauty-Health-Centre/101473621.html
Luxury Spa,416-829-5531,,https://yellowpages.ca/bus/Ontario/Luxury-Spa/7184441.html
Faces by Katie,647-409-3035,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Faces-by-Katie/101380849.html
Reliability Spa Service,416-843-5045,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Reliability-Spa-Service/6599158.html
Bamboo Garden Health Centre,647-349-6390,"Lower, 424 Dundas St W, Toronto, ON, M5T 1G7",https://yellowpages.ca/bus/Ontario/Toronto/Bamboo-Garden-Health-Centre/102232110.html
Summer Sun Spa,647-349-7088,"430 Dundas St W, Toronto, ON, M5T 1G7",https://yellowpages.ca/bus/Ontario/Toronto/Summer-Sun-Spa/100497914.html
Sunflower Health Beauty,416-599-1688,"435 Dundas St W, Toronto, ON, M5T 1G6",https://yellowpages.ca/bus/Ontario/Toronto/Sunflower-Health-Beauty/7732638.html
Zhen Zhen Health Centre,416-599-8288,"326 Spadina Ave, Toronto, ON, M5T 2E7",https://yellowpages.ca/bus/Ontario/Toronto/Zhen-Zhen-Health-Centre/6768757.html
Sheraton Centre Toronto Hotel,416-943-0000,"123 Queen St W, Toronto, ON, M5H 3M9",https://yellowpages.ca/bus/Ontario/Toronto/Sheraton-Centre-Toronto-Hotel/101250259.html
Fedora Salon And Spa,416-214-2224,"123 Queen St W, Toronto, ON, M5H 3M9",https://yellowpages.ca/bus/Ontario/Toronto/Fedora-Salon-And-Spa/7379303.html
"Victor Cirone - Rh, Oha - Herbal Medicine",647-300-9111,"122-78 Saint Patrick St, Toronto, ON, M5T 3K8",https://yellowpages.ca/bus/Ontario/Toronto/Victor-Cirone-Rh-Oha-Herbal-Medicine/102404267.html
Blue Sky Massage,647-388-0018,"421 Dundas St W Suite G2, Toronto, ON, M5T 2W4",https://yellowpages.ca/bus/Ontario/Toronto/Blue-Sky-Massage/102406473.html
Nails By Traci,416-220-5405,"171 Front St E, Toronto, ON, M5A 4H3",https://yellowpages.ca/bus/Ontario/Toronto/Nails-By-Traci/101979730.html
Ok Orential Beauty Center,416-913-9165,"453 Dundas St W, Toronto, ON, M5T 1G8",https://yellowpages.ca/bus/Ontario/Toronto/Ok-Orential-Beauty-Center/7163676.html
Ciele Beauty,647-688-9561,"71 McCaul St, Toronto, ON, M5T 2X1",https://yellowpages.ca/bus/Ontario/Toronto/Ciele-Beauty/102404330.html
The Laser Clinic.ca - Total Beauty Solutions,905-850-7546,"108-5451 Highway 7, Vaughn, ON, L4L 0B2",https://yellowpages.ca/bus/Ontario/Vaughn/The-Laser-Clinic-ca-Total-Beauty-Solutions/2575746.html
Oriental Nature Beauty Wellness Spa,416-345-8877,"465 Dundas St W, Toronto, ON, M5T 1G8",https://yellowpages.ca/bus/Ontario/Toronto/Oriental-Nature-Beauty-Wellness-Spa/7164459.html
Change Business Name,416-596-8288,"455 Dundas St W, Toronto, ON, M5T 1G8",https://yellowpages.ca/bus/Ontario/Toronto/Change-Business-Name/4405484.html
Etty Niagara Wellness Spa,416-602-6900,"ON, M6P 3S2",https://yellowpages.ca/bus/Ontario/Etty-Niagara-Wellness-Spa/5907575.html
Oriental Natural Health Spa Inc,647-345-8877,"465 Dundas St W Main Flr, Toronto, ON, M5T 1G8",https://yellowpages.ca/bus/Ontario/Toronto/Oriental-Natural-Health-Spa-Inc/102626643.html
La Maquette Spa,416-706-0872,"111 King E, ON, M5C 1G6",https://yellowpages.ca/bus/Ontario/La-Maquette-Spa/100339983.html
Healthychoice.Canada,905-302-7873,"380 Alliance Ave, York, ON, M6N 2H8",https://yellowpages.ca/bus/Ontario/York/Healthychoice-Canada/102407485.html
Avon With Kimi,647-295-0027,"2 Antler St, Toronto, ON, M6P 4B9",https://yellowpages.ca/bus/Ontario/Toronto/Avon-With-Kimi/101981189.html
Spa Golden Wave,647-748-0077,"6 Dixon Rd, Etobicoke, ON, M9P 2L1",https://yellowpages.ca/bus/Ontario/Etobicoke/Spa-Golden-Wave/8084248.html
Hand & Stone Massage And Facial Spa,416-321-1221,"578 College St, Toronto, ON, M6G 1B3",https://yellowpages.ca/bus/Ontario/Toronto/Hand-Stone-Massage-And-Facial-Spa/101233164.html
Mover4Less - Your Trusted Toronto Movers,416-574-9347,"23 Marwin Rd, Ajax, ON, L1S 6J6",https://yellowpages.ca/bus/Ontario/Ajax/Mover4Less-Your-Trusted-Toronto-Movers/7808474.html
Effortless Beauté,647-210-0644,"181 University Ave, Toronto, ON, M5H 3M7",https://yellowpages.ca/bus/Ontario/Toronto/Effortless-Beaute/102403961.html
Nouvelle Maria Spa & Salon,416-363-4333,"95 King St E, Toronto, ON, M5C 1G4",https://yellowpages.ca/bus/Ontario/Toronto/Nouvelle-Maria-Spa-Salon/1149001.html
Bluemoonmedspa,647-869-5535,"Godstone Rd, Toronto, ON, M2J 5G5",https://yellowpages.ca/bus/Ontario/Toronto/Bluemoonmedspa/101921812.html
Bethyam,647-466-3755,"20 Rosseau Rd, Toronto, ON, M3H 3G2",https://yellowpages.ca/bus/Ontario/Toronto/Bethyam/101921826.html
Veliika,647-932-7800,"79 Santa Barbara Rd, Toronto, ON, M2N 2C3",https://yellowpages.ca/bus/Ontario/Toronto/Veliika/101916856.html
Health Gossip,437-886-0828,"222 Finch Ave W, Toronto, ON, M2R 1M6",https://yellowpages.ca/bus/Ontario/Toronto/Health-Gossip/101917747.html
Spark Message,647-490-9785,"809 Princess Ave, Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Spark-Message/101922543.html
Eyesee Lashes,647-931-1331,"2025 Sheppard Ave E, Toronto, ON, M2J 1W6",https://yellowpages.ca/bus/Ontario/Toronto/Eyesee-Lashes/101920178.html
Comfort Day Spa,604-839-7914,"340 Betty Ann Dr, Toronto, ON, M2R 1B3",https://yellowpages.ca/bus/Ontario/Toronto/Comfort-Day-Spa/101919410.html
Meenaz Beauty Spa,647-886-7274,"15 Bedle Ave, Toronto, ON, M2H 1K7",https://yellowpages.ca/bus/Ontario/Toronto/Meenaz-Beauty-Spa/101920783.html
Hike Health Fitness,289-799-6679,"104-10 Bloorview Pl, Toronto, ON, M2J 0B1",https://yellowpages.ca/bus/Ontario/Toronto/Hike-Health-Fitness/101920782.html
Spas Toronto.Com,289-236-2427,"1213-1700 Finch Ave E, Toronto, ON, M2J 4X8",https://yellowpages.ca/bus/Ontario/Toronto/Spas-Toronto-Com/101916032.html
Natural Scents Medical Spa,647-673-0733,"143 Sheppard Ave W, Toronto, ON, M2N 1M7",https://yellowpages.ca/bus/Ontario/Toronto/Natural-Scents-Medical-Spa/101920391.html
Alona Premium Canadian Ginseng,647-343-9111,"406-4 Forest Laneway, Toronto, ON, M2N 5X8",https://yellowpages.ca/bus/Ontario/Toronto/Alona-Premium-Canadian-Ginseng/101920236.html
Lash Lounge By Ann,416-420-3605,"Toronto, ON, M2J 1L9",https://yellowpages.ca/bus/Ontario/Toronto/Lash-Lounge-By-Ann/101919905.html
Care Beauty Wellness Spa,289-779-7462,"44-87 Driftwood Ave, Toronto, ON, M3N 2M7",https://yellowpages.ca/bus/Ontario/Toronto/Care-Beauty-Wellness-Spa/101919254.html
Lost Art Health Spa,647-699-2520,"47 Rockbank Cres, Toronto, ON, M9M 1L1",https://yellowpages.ca/bus/Ontario/Toronto/Lost-Art-Health-Spa/101917029.html
Clean Living By Frank Patriarca,416-995-2204,"19 Clevedon St, Toronto, ON, M3M 1M3",https://yellowpages.ca/bus/Ontario/Toronto/Clean-Living-By-Frank-Patriarca/101917759.html
Nu Me Wellness Mobile Spa,416-272-5287,"137 Strathburn Blvd, Toronto, ON, M9M 2L3",https://yellowpages.ca/bus/Ontario/Toronto/Nu-Me-Wellness-Mobile-Spa/101919917.html
Lumiere - Choose To Shine With Sahar,647-232-8861,"153 Beecroft Rd, Toronto, ON, M2N 7C5",https://yellowpages.ca/bus/Ontario/Toronto/Lumiere-Choose-To-Shine-With-Sahar/101920800.html
Beauty X Lashes,416-419-2446,"602-333 Wilson Ave, Toronto, ON, M3H 1T2",https://yellowpages.ca/bus/Ontario/Toronto/Beauty-X-Lashes/101647719.html
Spa Palace Health Club,289-778-6968,"414-18 Kenaston Gdns, Toronto, ON, M2K 1G8",https://yellowpages.ca/bus/Ontario/Toronto/Spa-Palace-Health-Club/101868705.html
Four Seasons Health Beauty Spa,647-716-5658,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Four-Seasons-Health-Beauty-Spa/103000119.html
Skinvantage Medical Aesthetic Clinic,416-474-7035,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Skinvantage-Medical-Aesthetic-Clinic/104438434.html
Dermatouch Beauty Clinic,647-702-7299,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Dermatouch-Beauty-Clinic/104312990.html
The King Edward Hotel,416-863-3131,"37 King St E, Toronto, ON, M5C 1E9",https://yellowpages.ca/bus/Ontario/Toronto/The-King-Edward-Hotel/940970.html
G Nosana Spa Ltd,416-979-5750,"191 John St, Toronto, ON, M5T 1X3",https://yellowpages.ca/bus/Ontario/Toronto/G-Nosana-Spa-Ltd/102533067.html
Quartz Spa,416-637-5595,"325 Bay St, Toronto, ON, M5H 4G3",https://yellowpages.ca/bus/Ontario/Toronto/Quartz-Spa/100936025.html
Matthew Genser Salon,647-352-7777,"148 Augusta Ave, Toronto, ON, M5T 2L5",https://yellowpages.ca/bus/Ontario/Toronto/Matthew-Genser-Salon/100812388.html
Ryna Nails Inc,647-350-2772,"2687 Kipling Ave, Etobicoke, ON, M9V 5G6",https://yellowpages.ca/bus/Ontario/Etobicoke/Ryna-Nails-Inc/7171327.html
Beauty Of Diva,647-501-5998,"47 Colborne St, Toronto, ON, M5E 1P8",https://yellowpages.ca/bus/Ontario/Toronto/Beauty-Of-Diva/102401895.html
Aman Spa,416-863-6564,"47 Colborne St, Toronto, ON, M5E 1P8",https://yellowpages.ca/bus/Ontario/Toronto/Aman-Spa/104164590.html
Pressure Salon Spa Inc,647-348-0081,"652 Lansdowne Ave, Toronto, ON, M6H 3Y7",https://yellowpages.ca/bus/Ontario/Toronto/Pressure-Salon-Spa-Inc/100975733.html
Pearl Spa,647-931-2332,"714-1 King St W, Toronto, ON, M5H 1A1",https://yellowpages.ca/bus/Ontario/Toronto/Pearl-Spa/8015548.html
Hair By Suzy Styless,416-843-7626,"676 College St, Toronto, ON, M6G 1B8",https://yellowpages.ca/bus/Ontario/Toronto/Hair-By-Suzy-Styless/102403925.html
Jirano Beauty,1-800-908-7450,"170 University Ave, Toronto, ON, M5H 3B3",https://yellowpages.ca/bus/Ontario/Toronto/Jirano-Beauty/102401067.html
SpaSpa ca,416-850-1893,"100 Adelaide St W, Toronto, ON, M5H 1S3",https://yellowpages.ca/bus/Ontario/Toronto/SpaSpa-ca/7157928.html
Think Pink Spa,647-351-8896,"646 College St, Toronto, ON, M6G 1B8",https://yellowpages.ca/bus/Ontario/Toronto/Think-Pink-Spa/7199977.html
Pearl on King,647-763-2633,"4819-1 King St W, Toronto, ON, M5H 1A1",https://yellowpages.ca/bus/Ontario/Toronto/Pearl-on-King/102007549.html
Aim Global - Canada Achievers,647-854-2498,"51 Hettersley Dr, Ajax, ON, L1T 1S1",https://yellowpages.ca/bus/Ontario/Ajax/Aim-Global-Canada-Achievers/102115463.html
New You,416-352-5623,"180 University Ave, Toronto, ON, M5H 3C6",https://yellowpages.ca/bus/Ontario/Toronto/New-You/100189293.html
Anu Beauty Nails And Spa,647-761-4139,"1-259 Queen St W, Main, Toronto, ON, M5V 1Z4",https://yellowpages.ca/bus/Ontario/Toronto/Anu-Beauty-Nails-And-Spa/100305052.html
Anu Beauty Nails And Spa Inc,416-939-6725,"259 Queen St W Floor 2, Toronto, ON, M5V 1Z4",https://yellowpages.ca/bus/Ontario/Toronto/Anu-Beauty-Nails-And-Spa-Inc/102625604.html
Shizen Spa,416-350-2424,"8 Colborne St, Toronto, ON, M5E 1E1",https://yellowpages.ca/bus/Ontario/Toronto/Shizen-Spa/7936425.html
Kleinburg Wellness,905-552-1210,"4-10425 Islington Ave, Kleinburg, ON, L0J 1C0",https://yellowpages.ca/bus/Ontario/Kleinburg/Kleinburg-Wellness/101276948.html
The Great American Backrub,416-304-0118,"40 King St W, Toronto, ON, M5H 3Y2",https://yellowpages.ca/bus/Ontario/Toronto/The-Great-American-Backrub/8112754.html
Certclean,647-606-7719,"810-230 Richmond St W, Toronto, ON, M5V 3E5",https://yellowpages.ca/bus/Ontario/Toronto/Certclean/102401532.html
Rainbow Skin Care Spa,416-598-9870,"222 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/Rainbow-Skin-Care-Spa/7142711.html
Hand And Stone Spa,647-350-4263,"81 Jarvis St, Toronto, ON, M5C 2H4",https://yellowpages.ca/bus/Ontario/Toronto/Hand-And-Stone-Spa/100511737.html
P And H Salon And Spa,416-901-6395,"181 University Ave, Toronto, ON, M5H 3M7",https://yellowpages.ca/bus/Ontario/Toronto/P-And-H-Salon-And-Spa/7969080.html
Miraj Hammam Spa By Caudalie Paris,647-253-5770,"188 University Ave, Toronto, ON, M5H 0A3",https://yellowpages.ca/bus/Ontario/Toronto/Miraj-Hammam-Spa-By-Caudalie-Paris/100927182.html
The Beauty Supply Outlet,416-362-4444,"14 Church St, Toronto, ON, M5E 1M1",https://yellowpages.ca/bus/Ontario/Toronto/The-Beauty-Supply-Outlet/3421611.html
Navigatespace Inc,416-366-6020,"8 Church St, Toronto, ON, M5E 1M1",https://yellowpages.ca/bus/Ontario/Toronto/Navigatespace-Inc/3586645.html
Woodstream Walk-In Clinic,905-265-0717,"25 Woodstream Blvd, Vaughan, ON, L4L 7Y8",https://yellowpages.ca/bus/Ontario/Vaughan/Woodstream-Walk-In-Clinic/7770579.html
Amado Salon And Spa,905-893-3686,"10462 Islington Av, Vaughan, ON",https://yellowpages.ca/bus/Ontario/Vaughan/Amado-Salon-And-Spa/6956995.html
Soap Stories,416-214-6406,"100 King W, Toronto, ON, M5X 2A1",https://yellowpages.ca/bus/Ontario/Toronto/Soap-Stories/100379986.html
Tight & Tone Registered Massage Therapy,647-889-1079,"11 Franca Cres, Etobicoke, ON, M9V 4S1",https://yellowpages.ca/bus/Ontario/Etobicoke/Tight-Tone-Registered-Massage-Therapy/102820958.html
Studio Vis-A-Vis,416-537-3232,"780 College St, Toronto, ON, M6G 1C6",https://yellowpages.ca/bus/Ontario/Toronto/Studio-Vis-A-Vis/1519234.html
Basic Nutrition Corp.,647-874-8648,"255 Manning Ave, Toronto, ON, M6J 2K8",https://yellowpages.ca/bus/Ontario/Toronto/Basic-Nutrition-Corp/102399891.html
Tcm Spa Bloor Inc,416-538-1331,"1218 Bloor St W, Toronto, ON, M6H 1N3",https://yellowpages.ca/bus/Ontario/Toronto/Tcm-Spa-Bloor-Inc/6287756.html
1BodyBar,416-351-2639,"2-369 Queen St W, Toronto, ON, M5V 2A4",https://yellowpages.ca/bus/Ontario/Toronto/1BodyBar/8045917.html
Innovative Chiropractic,905-235-9077,"1100 Gorham St, Newmarket, ON, L3Y 8Y8",https://yellowpages.ca/bus/Ontario/Newmarket/Innovative-Chiropractic/101683237.html
Skin6: The Beauty Clinic,416-362-6266,"802 Dundas St W, 2nd Floor, Toronto, ON, M6J 1V3",https://yellowpages.ca/bus/Ontario/Toronto/Skin6-The-Beauty-Clinic/102438966.html
Nail Spa And Massage Clinic,647-352-3689,"1203 Bloor St W, Toronto, ON, M6H 1N4",https://yellowpages.ca/bus/Ontario/Toronto/Nail-Spa-And-Massage-Clinic/8030561.html
Tama Cosmetics Canada,416-333-4373,"192 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/Tama-Cosmetics-Canada/102400051.html
Aphrodite Salon & Spa,647-341-0407,"409 Keele St, Toronto, ON, M6P 2K9",https://yellowpages.ca/bus/Ontario/Toronto/Aphrodite-Salon-Spa/100347814.html
NEA: Nurse Emily Aesthetics,519-377-4962,"275 Richmond St W, Toronto, ON, M5V 1X1",https://yellowpages.ca/bus/Ontario/Toronto/NEA-Nurse-Emily-Aesthetics/104589021.html
Dea Beauty Clinic,416-939-9357,"59 Roxaline St, ON, M9P 2Z1",https://yellowpages.ca/bus/Ontario/Dea-Beauty-Clinic/103121890.html
Starr's Beauty Bar,905-836-1515,"1235 Gorham St, Newmarket, ON, L3Y 8Y5",https://yellowpages.ca/bus/Ontario/Newmarket/Starr-s-Beauty-Bar/104236144.html
Travel Trust Interntional,416-915-7727,"35 The Esplanade, Toronto, ON, M5E 1Z4",https://yellowpages.ca/bus/Ontario/Toronto/Travel-Trust-Interntional/4409854.html
Bodylove Inc,647-559-4270,"364 Richmond St W, Toronto, ON, M5V 1X6",https://yellowpages.ca/bus/Ontario/Toronto/Bodylove-Inc/102399312.html
Princess Hair & Spa,416-901-9987,"870 College St, Toronto, ON, M6H 1A3",https://yellowpages.ca/bus/Ontario/Toronto/Princess-Hair-Spa/7135177.html
Your Space Salons,416-603-0606,"200 Bay St, Toronto, ON, M5J 2J1",https://yellowpages.ca/bus/Ontario/Toronto/Your-Space-Salons/7161029.html
Taylor and Colt,416-562-0522,"200 Bay St, Toronto, ON, M5J 2J3",https://yellowpages.ca/bus/Ontario/Toronto/Taylor-and-Colt/101370709.html
Meiyu He,416-916-7276,"nd 2-302 Adelaide St W, Toronto, ON, M5V 1P6",https://yellowpages.ca/bus/Ontario/Toronto/Meiyu-He/102596274.html
Antidote Wellness Lab,416-604-1114,"2843 Dundas St W, Toronto, ON, M6P 1Y6",https://yellowpages.ca/bus/Ontario/Toronto/Antidote-Wellness-Lab/102642270.html
LaBelle Image,905-619-3736,"4-110 Ritchie Ave, Ajax, ON, L1S 7G5",https://yellowpages.ca/bus/Ontario/Ajax/LaBelle-Image/18057.html
Saul's Beauty Shop,416-368-7285,"904 Dundas St W, Toronto, ON, M6J 1W1",https://yellowpages.ca/bus/Ontario/Toronto/Saul-s-Beauty-Shop/100466048.html
Relax'n Glow Spa,905-550-2604,"1426 Coral Springs Path, Oshawa, ON, L1K 3G1",https://yellowpages.ca/bus/Ontario/Oshawa/Relax-n-Glow-Spa/100825852.html
Solisbella &Co,647-244-4707,"101 Peter St, Toronto, ON, M5V 0G6",https://yellowpages.ca/bus/Ontario/Toronto/Solisbella-Co/102403514.html
Kalani Spa,416-864-9410,"100 Front St W, Toronto, ON, M5J 1E3",https://yellowpages.ca/bus/Ontario/Toronto/Kalani-Spa/104174451.html
Skinrevive Aesthetics,647-973-2532,"54-1530 Albion Rd, Etobicoke, ON, M9V 1B4",https://yellowpages.ca/bus/Ontario/Etobicoke/Skinrevive-Aesthetics/104437278.html
Well Bynd Wellness Clinic,416-504-2269,"500-460 Richmond St W, Toronto, ON, M5V 1Y1",https://yellowpages.ca/bus/Ontario/Toronto/Well-Bynd-Wellness-Clinic/104487748.html
Vital Cryotherapy Toronto,416-805-2571,"477 Richmond Street West, Toronto, ON, M5V 3E7",https://yellowpages.ca/bus/Ontario/Toronto/Vital-Cryotherapy-Toronto/102605229.html
Elizabeth Milan Spa,416-350-7500,"100 Front W, Toronto, ON, M5J 1E3",https://yellowpages.ca/bus/Ontario/Toronto/Elizabeth-Milan-Spa/4017981.html
Alive & Healthy Nutrition Center,905-695-9085,"Newmarket, ON, L3X 3C5",https://yellowpages.ca/bus/Ontario/Newmarket/Alive-Healthy-Nutrition-Center/101920362.html
Hope Cancer wellness Centre & Spa,416-857-3336,"492 Foxcroft Blvd, Newmarket, ON, L3X 3L7",https://yellowpages.ca/bus/Ontario/Newmarket/Hope-Cancer-wellness-Centre-Spa/101759686.html
Queen Spa & Nails,647-831-8188,"496 Queen St W, Toronto, ON, M5V 2B3",https://yellowpages.ca/bus/Ontario/Toronto/Queen-Spa-Nails/101377364.html
Banff Aesthetics,647-724-0139,"396 Pacific Ave, Toronto, ON, M6P 2R1",https://yellowpages.ca/bus/Ontario/Toronto/Banff-Aesthetics/104332900.html
Beauty Supply Outlet,905-853-8276,"17205 Leslie St, Newmarket, ON, L3Y 8E4",https://yellowpages.ca/bus/Ontario/Newmarket/Beauty-Supply-Outlet/3867738.html
Marine Beauty Bar,416-669-2293,"Newmarket, ON",https://yellowpages.ca/bus/Ontario/Newmarket/Marine-Beauty-Bar/104190813.html
Spa My Blend by Clarins,416-572-8000,"181 Wellington Street West, Toronto, ON, M5V 3G7",https://yellowpages.ca/bus/Ontario/Toronto/Spa-My-Blend-by-Clarins/101827820.html
Satisfaction Spa,416-640-1080,"3024 Dundas St W, Toronto, ON, M6P 1Z3",https://yellowpages.ca/bus/Ontario/Toronto/Satisfaction-Spa/4146369.html
Red Carpet On Queen,416-857-2239,"25 Hagar Avenue, Toronto, ON, M6N 3V1",https://yellowpages.ca/bus/Ontario/Toronto/Red-Carpet-On-Queen/104361272.html
Times Paw,905-235-1235,"457 Timothy St, Newmarket, ON, L3Y 1P7",https://yellowpages.ca/bus/Ontario/Newmarket/Times-Paw/102560395.html
Gorgias Salon And Spa,905-686-2220,"1801 Harwood N, Ajax, ON, L1T 4T9",https://yellowpages.ca/bus/Ontario/Ajax/Gorgias-Salon-And-Spa/6588545.html
Harwood Salon And Spa,905-239-8555,"6-1801 Harwood Ave N, Ajax, ON, L1T 0K8",https://yellowpages.ca/bus/Ontario/Ajax/Harwood-Salon-And-Spa/101458947.html
Holistic Spa And Laser Clinic,905-239-1520,"3-1801 Harwood Ave N, Ajax, ON, L1T 0K8",https://yellowpages.ca/bus/Ontario/Ajax/Holistic-Spa-And-Laser-Clinic/7964103.html
Salon Goulart,416-319-4839,"256 Crawford St, Toronto, ON, M6J 2V8",https://yellowpages.ca/bus/Ontario/Toronto/Salon-Goulart/101701735.html
Crystal Med Spa | Laser Hair & Skin Clinic Etobicoke,416-741-1771,"1525 Albion Road, Etobicoke, ON, M9V 5G5",https://yellowpages.ca/bus/Ontario/Etobicoke/Crystal-Med-Spa-Laser-Hair-Skin-Clinic-Etobicoke/102148393.html
Ascentia-The Business Spa,905-715-7855,"204 Church St, Newmarket, ON, L3Y 4C3",https://yellowpages.ca/bus/Ontario/Newmarket/Ascentia-The-Business-Spa/6928486.html
Spa Intercontinental,416-646-5838,"225 Front St W, Toronto, ON, M5V 2X3",https://yellowpages.ca/bus/Ontario/Toronto/Spa-Intercontinental/102407234.html
Professional Artists (canada),416-848-1251,"201-20 Maud St, Toronto, ON, M5V 2M5",https://yellowpages.ca/bus/Ontario/Toronto/Professional-Artists-canada/7166066.html
Get Willa,647-360-8853,"80 Blue Jays Way, Toronto, ON, M5V 2G3",https://yellowpages.ca/bus/Ontario/Toronto/Get-Willa/102404111.html
Beekeeper's Naturals,647-922-9541,"250 Wellington St W, Toronto, ON, M5V 3P6",https://yellowpages.ca/bus/Ontario/Toronto/Beekeeper-s-Naturals/102498359.html
Fox Union Spa & Wellness,416-722-3329,"555 Richmond St W, Toronto, ON, M5V 3B1",https://yellowpages.ca/bus/Ontario/Toronto/Fox-Union-Spa-Wellness/7579720.html
Maria Nails & Spa Inc,905-868-9001,"17325 Leslie St, Newmarket, ON, L3Y 0A4",https://yellowpages.ca/bus/Ontario/Newmarket/Maria-Nails-Spa-Inc/101038185.html
The Beauty Studio,416-836-1949,"3112 Dundas St W, Toronto, ON, M6P 2A1",https://yellowpages.ca/bus/Ontario/Toronto/The-Beauty-Studio/8091139.html
High Park Nail & Spa,416-766-9988,"3114 Dundas St W, Toronto, ON, M6P 2A1",https://yellowpages.ca/bus/Ontario/Toronto/High-Park-Nail-Spa/6465815.html
Zen Health,604-817-4293,"39 Queens Quay E, Toronto, ON, M5E 0A5",https://yellowpages.ca/bus/Ontario/Toronto/Zen-Health/101987714.html
Body Blitz Spa Inc,416-364-0400,"471 Adelaide St W, Toronto, ON, M5V 1T1",https://yellowpages.ca/bus/Ontario/Toronto/Body-Blitz-Spa-Inc/3746951.html
Body Blitz Spa Inc,416-364-2626,"471 Adelaide St W, Toronto, ON, M5V 1T1",https://yellowpages.ca/bus/Ontario/Toronto/Body-Blitz-Spa-Inc/100396527.html
Team Buy,647-351-8291,"200-57 Spadina Avenue, Toronto, ON, M5V 2J2",https://yellowpages.ca/bus/Ontario/Toronto/Team-Buy/7152184.html
Campechano,647-350-2800,"504 Adélaïde St W, Toronto, ON, M5V 1T5",https://yellowpages.ca/bus/Ontario/Toronto/Campechano/101717823.html
Sant Urbano Spa,416-901-4772,"646 Queen St W, Toronto, ON, M6J 1E4",https://yellowpages.ca/bus/Ontario/Toronto/Sant-Urbano-Spa/7151198.html
Spa,416-273-5574,"43 McManus Rd, Etobicoke, ON, M9P 2J9",https://yellowpages.ca/bus/Ontario/Etobicoke/Spa/102535429.html
O2 Glow,416-230-4865,"171 Main St S, Newmarket, ON, L3Y 3Y9",https://yellowpages.ca/bus/Ontario/Newmarket/O2-Glow/102656908.html
Retreat Skin & Body Clinic Toronto Downtown,416-554-5627,"5 Clarence Sq, Toronto, ON, M5V 1H1",https://yellowpages.ca/bus/Ontario/Toronto/Retreat-Skin-Body-Clinic-Toronto-Downtown/104223531.html
3D Lifestyle Medical Aesthetics & Wellness Toron to Downtown,647-839-5627,"5 Clarence Sq, Toronto, ON, M5V 1H1",https://yellowpages.ca/bus/Ontario/Toronto/3D-Lifestyle-Medical-Aesthetics-Wellness-Toron-to-Downtown/104439978.html
The Ten Spot,416-915-1010,"749 Queen Street West, Toronto, ON, M6J 1G1",https://yellowpages.ca/bus/Ontario/Toronto/The-Ten-Spot/6363140.html
Me Med Spa,647-740-5515,"1203 Dundas St W Floor 2, Toronto, ON, M6J 1X3",https://yellowpages.ca/bus/Ontario/Toronto/Me-Med-Spa/103016404.html
stay face lounge,647-613-7829,"374 Wellington St W, Toronto, ON, M5V 1E3",https://yellowpages.ca/bus/Ontario/Toronto/stay-face-lounge/104263870.html
Lit Beauty And Photo,416-602-2927,"785 Queen St W Floor 2, Toronto, ON, M6J 1G1",https://yellowpages.ca/bus/Ontario/Toronto/Lit-Beauty-And-Photo/102405224.html
JAI Yoga And Ayurveda,416-901-4661,"103-688 Richmond St W, Toronto, ON, M6J 1C5",https://yellowpages.ca/bus/Ontario/Toronto/JAI-Yoga-And-Ayurveda/101572552.html
