name,phone_number,address,url
Rf Dancers,416-824-3363,"1381A Wilson Ave, Toronto, ON, M3M 1H7",https://yellowpages.ca/bus/Ontario/Toronto/Rf-Dancers/101919666.html
Zumba Joanne,416-712-1132,"398 Steeles Avenue West B1, Toronto, ON, L4J 6X3",https://yellowpages.ca/bus/Ontario/Toronto/Zumba-Joanne/101922749.html
Club Ashor,905-660-1546,"40 Adesso Dr, Toronto, ON, L4K 3C6",https://yellowpages.ca/bus/Ontario/Toronto/Club-Ashor/101919164.html
Goalie Union,416-358-2895,"4000 Chesswood Dr, Toronto, ON, M3J 2B9",https://yellowpages.ca/bus/Ontario/Toronto/Goalie-Union/101920927.html
Aviva Centre,416-650-7965,"100-1 Shoreham Dr, Toronto, ON, M3N 3A6",https://yellowpages.ca/bus/Ontario/Toronto/Aviva-Centre/101922495.html
Tsunami Club,416-661-9138,"2687 Steeles Ave W, Toronto, ON, M3J 2Z8",https://yellowpages.ca/bus/Ontario/Toronto/Tsunami-Club/101918571.html
Ultimate Calisthenics,647-470-7877,"5-73 Alness St, Toronto, ON, M3J 2H2",https://yellowpages.ca/bus/Ontario/Toronto/Ultimate-Calisthenics/101917721.html
Trek Fitness,647-696-5334,"7-1287 Bloor St W, Toronto, ON, M6H 1N7",https://yellowpages.ca/bus/Ontario/Toronto/Trek-Fitness/101732709.html
Running Place Fitness,604-790-3724,"1105-345 Driftwood Ave, Toronto, ON, M3N 2P4",https://yellowpages.ca/bus/Ontario/Toronto/Running-Place-Fitness/101923870.html
Bellbury Tennis Club,416-824-5649,"65 Van Horne Ave, Toronto, ON, M2J 2S8",https://yellowpages.ca/bus/Ontario/Toronto/Bellbury-Tennis-Club/101922971.html
True Life Fitness,647-493-7074,"614-61 Markbrook Lane, Toronto, ON, M9V 5E7",https://yellowpages.ca/bus/Ontario/Toronto/True-Life-Fitness/101919432.html
Hike Health Fitness,289-799-6679,"104-10 Bloorview Pl, Toronto, ON, M2J 0B1",https://yellowpages.ca/bus/Ontario/Toronto/Hike-Health-Fitness/101920782.html
Ripped Fit Association,647-834-4411,"2 Lebos Rd, Toronto, ON, M2H 2L9",https://yellowpages.ca/bus/Ontario/Toronto/Ripped-Fit-Association/101919831.html
York Wrestling Club,416-854-0623,"1 Thompson Rd, Toronto, ON, M3J 1P3",https://yellowpages.ca/bus/Ontario/Toronto/York-Wrestling-Club/101921038.html
Acrobatic Gymnastics School,416-665-3558,"4271 Steeles Ave W, Toronto, ON, M3N 1V7",https://yellowpages.ca/bus/Ontario/Toronto/Acrobatic-Gymnastics-School/101922601.html
Professional Racquet Stringing,647-834-6263,"47 Mandel Cres, Toronto, ON, M2H 1B8",https://yellowpages.ca/bus/Ontario/Toronto/Professional-Racquet-Stringing/101917465.html
Camp Eitan Breakaway,647-771-8537,"475 Patricia Ave, Toronto, ON, M2R 2N1",https://yellowpages.ca/bus/Ontario/Toronto/Camp-Eitan-Breakaway/101921089.html
Star Rhythmic Gymnastics,647-870-1144,"3906 Chesswood Dr, Toronto, ON, M3J 2W6",https://yellowpages.ca/bus/Ontario/Toronto/Star-Rhythmic-Gymnastics/101922318.html
Sculpt Me Fitness,416-451-0631,"143 Milady Rd, Toronto, ON, M9L 2J1",https://yellowpages.ca/bus/Ontario/Toronto/Sculpt-Me-Fitness/101921390.html
Scandinavian Goaltending Academy,416-518-7105,"220 Burnett Ave, Toronto, ON, M2N 1V8",https://yellowpages.ca/bus/Ontario/Toronto/Scandinavian-Goaltending-Academy/101918754.html
Push Marketing Group,647-273-0697,"100-1 Shoreham Dr, North York, ON, M3N 3A6",https://yellowpages.ca/bus/Ontario/North-York/Push-Marketing-Group/101922286.html
Cz Muay Thai,647-609-6280,"710-716 Gordon Baker Rd, Toronto, ON, M2H 3B4",https://yellowpages.ca/bus/Ontario/Toronto/Cz-Muay-Thai/101917731.html
Dial A Trainer,416-899-4297,"5 Rowntree Rd, Toronto, ON, M9V 5G9",https://yellowpages.ca/bus/Ontario/Toronto/Dial-A-Trainer/101916560.html
Pure Fitness Canada,416-429-3700,"88 Harbour St 5th Flr, Toronto, ON, M5J 0C3",https://yellowpages.ca/bus/Ontario/Toronto/Pure-Fitness-Canada/101725786.html
Freedom Fitness Toronto,905-510-3835,"222 Islington Ave, Toronto, ON, M8V 3W7",https://yellowpages.ca/bus/Ontario/Toronto/Freedom-Fitness-Toronto/101427071.html
Untamed Strength Systems,647-519-5254,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Untamed-Strength-Systems/100912312.html
Alona Premium Canadian Ginseng,647-343-9111,"406-4 Forest Laneway, Toronto, ON, M2N 5X8",https://yellowpages.ca/bus/Ontario/Toronto/Alona-Premium-Canadian-Ginseng/101920236.html
Model Fitness & Health,778-347-2570,"603-17 Ruddington Dr, Toronto, ON, M2K 0A8",https://yellowpages.ca/bus/Ontario/Toronto/Model-Fitness-Health/101916134.html
Life And Beauty Yoga,416-877-3271,"2692 Jane St North York, Toronto, ON, M3L 1S3",https://yellowpages.ca/bus/Ontario/Toronto/Life-And-Beauty-Yoga/101923492.html
Little Kickers North York,289-355-2372,"819 Sheppard Ave W, Toronto, ON, M3H 2T3",https://yellowpages.ca/bus/Ontario/Toronto/Little-Kickers-North-York/101916217.html
Believer's Fitness Center,416-568-5365,"49-40 Carl Hall Rd, Toronto, ON, M3K 2C1",https://yellowpages.ca/bus/Ontario/Toronto/Believer-s-Fitness-Center/101918824.html
Basketball High Performance Academy,647-927-3854,"Shephard Ave W, Toronto, ON, M3K 2B9",https://yellowpages.ca/bus/Ontario/Toronto/Basketball-High-Performance-Academy/101922166.html
Nu Me Wellness Mobile Spa,416-272-5287,"137 Strathburn Blvd, Toronto, ON, M9M 2L3",https://yellowpages.ca/bus/Ontario/Toronto/Nu-Me-Wellness-Mobile-Spa/101919917.html
Lifestyle & Athletic Performance Solutions,647-234-8559,"44 Joseph Griffith Lane, Toronto, ON, M3L 0C7",https://yellowpages.ca/bus/Ontario/Toronto/Lifestyle-Athletic-Performance-Solutions/101916699.html
Sahir Abbas: Toronto Chess Coach,416-347-2665,"1 Norcross Rd, Toronto, ON, M3H 2R3",https://yellowpages.ca/bus/Ontario/Toronto/Sahir-Abbas-Toronto-Chess-Coach/101918898.html
Clean Living By Frank Patriarca,416-995-2204,"19 Clevedon St, Toronto, ON, M3M 1M3",https://yellowpages.ca/bus/Ontario/Toronto/Clean-Living-By-Frank-Patriarca/101917759.html
Oriole Parkway Run Group/ Bootcamp,416-999-8414,"130 Oriole Pky, Toronto, ON, M5P 2G8",https://yellowpages.ca/bus/Ontario/Toronto/Oriole-Parkway-Run-Group-Bootcamp/101732558.html
Lumiere - Choose To Shine With Sahar,647-232-8861,"153 Beecroft Rd, Toronto, ON, M2N 7C5",https://yellowpages.ca/bus/Ontario/Toronto/Lumiere-Choose-To-Shine-With-Sahar/101920800.html
Equinox Bay Street,647-497-5158,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/Equinox-Bay-Street/102942894.html
6S Fitness,416-518-5746,"Toronto, ON",https://yellowpages.ca/bus/Ontario/Toronto/6S-Fitness/102942734.html
De Zilva's Martial Arts & Sciences,647-828-1102,"567 College St, Toronto, ON, M6G 3W9",https://yellowpages.ca/bus/Ontario/Toronto/De-Zilva-s-Martial-Arts-Sciences/101730630.html
Fit After 50,647-854-4316,"102-567 College St, Toronto, ON, M6G 3W9",https://yellowpages.ca/bus/Ontario/Toronto/Fit-After-50/102399981.html
Fitness Bound,416-368-9934,"110 George St S, Toronto, ON, M5A 4P9",https://yellowpages.ca/bus/Ontario/Toronto/Fitness-Bound/100192202.html
Fit For Life,647-350-3571,"34 King St E, Toronto, ON, M5C 2X8",https://yellowpages.ca/bus/Ontario/Toronto/Fit-For-Life/100754256.html
Altitude Athletic,416-366-3838,"56 Colborne St, Toronto, ON, M5E 1E3",https://yellowpages.ca/bus/Ontario/Toronto/Altitude-Athletic/102344134.html
Fit4Less,416-979-1422,"21 McCaul St, Toronto, ON, M5T 1V7",https://yellowpages.ca/bus/Ontario/Toronto/Fit4Less/102881745.html
Beauty Of Diva,647-501-5998,"47 Colborne St, Toronto, ON, M5E 1P8",https://yellowpages.ca/bus/Ontario/Toronto/Beauty-Of-Diva/102401895.html
Flexafit,416-554-9456,"202-33 Villiers St, Toronto, ON, M5A 1A9",https://yellowpages.ca/bus/Ontario/Toronto/Flexafit/101094717.html
Bluemoon Lounge,289-264-7441,"648 College St, Toronto, ON, M6G 1B8",https://yellowpages.ca/bus/Ontario/Toronto/Bluemoon-Lounge/102402878.html
Hair By Suzy Styless,416-843-7626,"676 College St, Toronto, ON, M6G 1B8",https://yellowpages.ca/bus/Ontario/Toronto/Hair-By-Suzy-Styless/102403925.html
Shenderey Gymnastics Centre,905-895-4194,"36-17075 Leslie St, Newmarket, ON, L3Y 8E1",https://yellowpages.ca/bus/Ontario/Newmarket/Shenderey-Gymnastics-Centre/1439891.html
Body By Dex,416-888-0793,"77 Adelaide St. W, Toronto, ON, M5H 1P9",https://yellowpages.ca/bus/Ontario/Toronto/Body-By-Dex/101080106.html
Inner Hero,416-252-4269,"226 Queen St W, Toronto, ON, M5V 1Z6",https://yellowpages.ca/bus/Ontario/Toronto/Inner-Hero/7896215.html
My Ink Tattoo Studio,416-581-8888,"240 Queen St W, Toronto, ON, M5V 1Z7",https://yellowpages.ca/bus/Ontario/Toronto/My-Ink-Tattoo-Studio/102783480.html
Certclean,647-606-7719,"810-230 Richmond St W, Toronto, ON, M5V 3E5",https://yellowpages.ca/bus/Ontario/Toronto/Certclean/102401532.html
Snkrs Station,647-547-2440,"277 Queen St W, Toronto, ON, M5V 1Z9",https://yellowpages.ca/bus/Ontario/Toronto/Snkrs-Station/101985583.html
AFK Fitness,647-678-3656,"1003-222 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/AFK-Fitness/101069428.html
La Fitness Toronto- Keele St.,437-888-1139,"43 Junction Rd, Toronto, ON, M6N 1B5",https://yellowpages.ca/bus/Ontario/Toronto/La-Fitness-Toronto-Keele-St/101859721.html
Synergy Sports Medicine & Rehabilitation,416-703-3525,"235 Wallace Ave, Toronto, ON, M6H 1V5",https://yellowpages.ca/bus/Ontario/Toronto/Synergy-Sports-Medicine-Rehabilitation/7461446.html
Quest Health & Performance,416-537-8378,"231 Wallace Ave, Toronto, ON, M6H 1V5",https://yellowpages.ca/bus/Ontario/Toronto/Quest-Health-Performance/101980394.html
Wynn Fitness Clubs,416-366-9966,"98 The Esplanade, Toronto, ON, M5E 1A9",https://yellowpages.ca/bus/Ontario/Toronto/Wynn-Fitness-Clubs/5246216.html
MedX Precision Fitness,416-360-1450,"8 Church Street, Toronto, ON, M5E 1M1",https://yellowpages.ca/bus/Ontario/Toronto/MedX-Precision-Fitness/6561448.html
Your Urban Core,647-882-9669,"126 Simcoe St, Toronto, ON, M5H 4E6",https://yellowpages.ca/bus/Ontario/Toronto/Your-Urban-Core/100933648.html
Dunbat Skatepark,647-999-1986,"707 Dundas St W, Toronto, ON, M5T 2W6",https://yellowpages.ca/bus/Ontario/Toronto/Dunbat-Skatepark/101730162.html
Vaios Skretas - Tricking Coach,416-569-9209,"100 Symes Rd, York, ON, M6N 0A8",https://yellowpages.ca/bus/Ontario/York/Vaios-Skretas-Tricking-Coach/101990547.html
Iron Alliance,416-762-2036,"100 Symes Rd, York, ON, M6N 0A8",https://yellowpages.ca/bus/Ontario/York/Iron-Alliance/102792239.html
Equinox 199 Bay Street Co,416-202-6900,"199 Bay St, Toronto, ON, M5J 1J5",https://yellowpages.ca/bus/Ontario/Toronto/Equinox-199-Bay-Street-Co/8207045.html
Imprint Pilates,416-939-9545,"1-204 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/Imprint-Pilates/4497507.html
5To Mega Festival Peruano De Toronto -Vip -2016,416-530-4991,"206 Symington Ave, Toronto, ON, M6P 3W6",https://yellowpages.ca/bus/Ontario/Toronto/5To-Mega-Festival-Peruano-De-Toronto-Vip-2016/101992823.html
Anytime Fitness Toronto - Stockyard,647-793-4997,"207-30 Weston Rd, Toronto, ON, M6N 0A7",https://yellowpages.ca/bus/Ontario/Toronto/Anytime-Fitness-Toronto-Stockyard/101874777.html
Hone Fitness,416-679-2799,"196 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/Hone-Fitness/102406817.html
F45 Training The Junction,647-522-5345,"1655 Dupont Street, Toronto, ON, M6P 3T1",https://yellowpages.ca/bus/Ontario/Toronto/F45-Training-The-Junction/102409446.html
F45 Training The Junction,703-829-5093,"1655 Dupont Street, Toronto, ON, M6P 3T1",https://yellowpages.ca/bus/Ontario/Toronto/F45-Training-The-Junction/104152701.html
Andrew Raposo- Innovative Training,416-509-0071,"919 Dufferin St, Toronto, ON, M6H 4B3",https://yellowpages.ca/bus/Ontario/Toronto/Andrew-Raposo-Innovative-Training/102497892.html
Barrys Boot Camp,647-631-2287,"310 Richmond St W, Toronto, ON, M5V 1X2",https://yellowpages.ca/bus/Ontario/Toronto/Barrys-Boot-Camp/101797150.html
Tama Cosmetics Canada,416-333-4373,"192 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/Tama-Cosmetics-Canada/102400051.html
Flyt Club,416-203-3598,"809 Dundas St W, Toronto, ON, M6J 1V2",https://yellowpages.ca/bus/Ontario/Toronto/Flyt-Club/101974077.html
International Karate Kung-Fu Club,416-822-4468,"1A-5732 Highway 7, Woodbridge, ON, L4L 3A2",https://yellowpages.ca/bus/Ontario/Woodbridge/International-Karate-Kung-Fu-Club/101698635.html
F45 Training Ossington,437-991-1285,"829 College St, Toronto, ON, M6G 1C9",https://yellowpages.ca/bus/Ontario/Toronto/F45-Training-Ossington/101870591.html
Kageyama Martial Arts,416-963-5680,"87 Wade Ave, Toronto, ON, M6H 1P5",https://yellowpages.ca/bus/Ontario/Toronto/Kageyama-Martial-Arts/874031.html
Primal Motion,647-990-8244,"104-174 Spadina Ave, Toronto, ON, M5T 2C2",https://yellowpages.ca/bus/Ontario/Toronto/Primal-Motion/102406887.html
F45 Training Toronto Downtown,647-351-9590,"165 King Street West, Toronto, ON, M5H 4H2",https://yellowpages.ca/bus/Ontario/Toronto/F45-Training-Toronto-Downtown/102399285.html
Eastward Moving Dance +Somatics,647-459-6556,"10 Heintzman St, Toronto, ON, M6P 2J6",https://yellowpages.ca/bus/Ontario/Toronto/Eastward-Moving-Dance-Somatics/101982570.html
Boxing Loft,416-601-1457,"263 Adelaide St W, Toronto, ON, M5H 1Y2",https://yellowpages.ca/bus/Ontario/Toronto/Boxing-Loft/3985434.html
Bodylove Inc,647-559-4270,"364 Richmond St W, Toronto, ON, M5V 1X6",https://yellowpages.ca/bus/Ontario/Toronto/Bodylove-Inc/102399312.html
Lansdowne Mix Athletics Club,416-953-5187,"21 Wade Ave, Toronto, ON, M6H 1P4",https://yellowpages.ca/bus/Ontario/Toronto/Lansdowne-Mix-Athletics-Club/6755059.html
Toronto Athletic Club,416-865-0900,"36-79 Wellington St W, Toronto, ON, M5K 1J5",https://yellowpages.ca/bus/Ontario/Toronto/Toronto-Athletic-Club/101202524.html
Bench Capital Advisory Inc.,647-295-2562,"161 Bay St, 27th floor, Toronto, ON, M5J 2S1",https://yellowpages.ca/bus/Ontario/Toronto/Bench-Capital-Advisory-Inc/101154564.html
Sphinx Pilates,416-931-4549,"880 College St, Toronto, ON, M6H 1A3",https://yellowpages.ca/bus/Ontario/Toronto/Sphinx-Pilates/7882382.html
The Middle Of Nowhere,647-222-8642,"890 College St, Toronto, ON, M6H 1A3",https://yellowpages.ca/bus/Ontario/Toronto/The-Middle-Of-Nowhere/102401063.html
Hollywood Workout,647-568-1721,"184 Pearl St, Toronto, ON, M5H 1L5",https://yellowpages.ca/bus/Ontario/Toronto/Hollywood-Workout/102408063.html
The Hyperdimension Entertainment Lounge,647-453-3234,"894 College St, Toronto, ON, M6H 1A4",https://yellowpages.ca/bus/Ontario/Toronto/The-Hyperdimension-Entertainment-Lounge/101989047.html
Harper Burnham Associates,1-877-246-3436,"127-111 Peter St, Toronto, ON, M5V 2H1",https://yellowpages.ca/bus/Ontario/Toronto/Harper-Burnham-Associates/8157057.html
Hour Glass Workout Inc,416-519-7511,"475 Queen St W, Toronto, ON, M5V 2A9",https://yellowpages.ca/bus/Ontario/Toronto/Hour-Glass-Workout-Inc/100429896.html
Cardio Go,416-266-9911,"266 King St W, Toronto, ON, M5V 1H8",https://yellowpages.ca/bus/Ontario/Toronto/Cardio-Go/100535720.html
The Body Engineers,416-516-8237,"36 Sousa Mendes Street, Toronto, ON, M6P 0B2",https://yellowpages.ca/bus/Ontario/Toronto/The-Body-Engineers/102277098.html
Solisbella &Co,647-244-4707,"101 Peter St, Toronto, ON, M5V 0G6",https://yellowpages.ca/bus/Ontario/Toronto/Solisbella-Co/102403514.html
YMCA,416-536-1166,"931 College St, Toronto, ON, M6H 1A1",https://yellowpages.ca/bus/Ontario/Toronto/YMCA/100415367.html
The Inner Garden,416-537-1413,"384-401 Richmond St W, Toronto, ON, M5V 3A8",https://yellowpages.ca/bus/Ontario/Toronto/The-Inner-Garden/102402305.html
Charles Waters Fitness,416-473-6326,"33 University Ave, Toronto, ON, M5J 2S7",https://yellowpages.ca/bus/Ontario/Toronto/Charles-Waters-Fitness/102405519.html
Pure Transformation,647-881-5479,"438 Richmond St W, Toronto, ON, M5V 3S6",https://yellowpages.ca/bus/Ontario/Toronto/Pure-Transformation/102435195.html
Sparta Fitness,514-506-1693,"205-141 Spadina Ave, Toronto, ON, M5V 2K8",https://yellowpages.ca/bus/Ontario/Toronto/Sparta-Fitness/102400078.html
Personal Training By Katie Stoyles,289-926-0605,"261 Main St S, Newmarket, ON, L3Y 3Z4",https://yellowpages.ca/bus/Ontario/Newmarket/Personal-Training-By-Katie-Stoyles/100566538.html
Fitness Gallery,905-265-8243,"7766 Martin Grove Rd, Woodbridge, ON, L4L 2C7",https://yellowpages.ca/bus/Ontario/Woodbridge/Fitness-Gallery/101702524.html
Orangetheory Fitness Toronto-University Ave,416-206-4343,"40 University Ave, Toronto, ON, M5J 1T1",https://yellowpages.ca/bus/Ontario/Toronto/Orangetheory-Fitness-Toronto-University-Ave/102399274.html
Spinco Toronto,647-327-7746,"129 Spadina Ave, Toronto, ON, M5V 2L3",https://yellowpages.ca/bus/Ontario/Toronto/Spinco-Toronto/101980559.html
Get Spun Inc,416-850-0843,"129 Spadina Ave, Toronto, ON, M5V 2L3",https://yellowpages.ca/bus/Ontario/Toronto/Get-Spun-Inc/5971721.html
Core Studio,416-545-7743,"553 Queen St W, Toronto, ON, M5V 2B6",https://yellowpages.ca/bus/Ontario/Toronto/Core-Studio/7110937.html
Orangetheory Fitness,289-807-3888,"5-16880 Yonge St, Newmarket, ON, L3Y 0A3",https://yellowpages.ca/bus/Ontario/Newmarket/Orangetheory-Fitness/101228952.html
Lit In The 6Ix,647-808-1420,"82 Peter St, Toronto, ON, M5V 2G5",https://yellowpages.ca/bus/Ontario/Toronto/Lit-In-The-6Ix/101981961.html
Taste Of The 6Ix Global Music Showcase,416-400-3301,"82 Peter St, Toronto, ON, M5V 2G5",https://yellowpages.ca/bus/Ontario/Toronto/Taste-Of-The-6Ix-Global-Music-Showcase/102402566.html
Snap Fitness,416-901-7627,"400 Pacific Ave, Toronto, ON, M6P 2R1",https://yellowpages.ca/bus/Ontario/Toronto/Snap-Fitness/7640709.html
Stockyard Boxing And Fitness,416-766-1348,"215 Ryding Ave, Toronto, ON, M6N 1H6",https://yellowpages.ca/bus/Ontario/Toronto/Stockyard-Boxing-And-Fitness/7772122.html
Mister Wolf,647-633-9653,"567 Queen St W, Toronto, ON, M5V 2B6",https://yellowpages.ca/bus/Ontario/Toronto/Mister-Wolf/102399972.html
Innovative Fitness Toronto,416-572-8000,"181 Wellington St W, Toronto, ON, M5V 3G7",https://yellowpages.ca/bus/Ontario/Toronto/Innovative-Fitness-Toronto/101687994.html
Fuel Training Club,647-352-3835,"45 Camden St, Toronto, ON, M5V 1V2",https://yellowpages.ca/bus/Ontario/Toronto/Fuel-Training-Club/8220003.html
Proformance Personal Training,647-293-1497,"7A Station St, Toronto, ON, M5J 1C3",https://yellowpages.ca/bus/Ontario/Toronto/Proformance-Personal-Training/101731390.html
Sailing Fanatics,647-774-1311,"14 Regatta Rd, Toronto, ON, M5A 0B7",https://yellowpages.ca/bus/Ontario/Toronto/Sailing-Fanatics/100837037.html
Toronto Boxing Academy,647-748-2866,"2389 St Clair Ave W, Toronto, ON, M6N 1K9",https://yellowpages.ca/bus/Ontario/Toronto/Toronto-Boxing-Academy/101117884.html
StretchLab,647-249-2656,"410 Adelaide St W, Toronto, ON, M5V 1S8",https://yellowpages.ca/bus/Ontario/Toronto/StretchLab/102971086.html
Barre Toronto,416-519-9638,"430 Adélaïde St W, Main, Toronto, ON, M5V 1S7",https://yellowpages.ca/bus/Ontario/Toronto/Barre-Toronto/100772635.html
barre3,647-360-8132,"430 Adelaide St. West, Toronto, ON, M5V 1S7",https://yellowpages.ca/bus/Ontario/Toronto/barre3/104595919.html
Fit Pro,905-992-9997,"550 Queen St W, Toronto, ON, M5V 2B5",https://yellowpages.ca/bus/Ontario/Toronto/Fit-Pro/101732391.html
Goodlife Fitness,416-362-6618,"7 Station Street, Toronto, ON, M5J 1C3",https://yellowpages.ca/bus/Ontario/Toronto/Goodlife-Fitness/7170227.html
McLean Community Centre,905-428-7711,"95 Magill Dr, Ajax, ON, L1T 4M5",https://yellowpages.ca/bus/Ontario/Ajax/McLean-Community-Centre/1039993.html
The Motion Room,647-748-8600,"3074 Dundas St W, Toronto, ON, M6P 1Z7",https://yellowpages.ca/bus/Ontario/Toronto/The-Motion-Room/100880279.html
Fit Factory Downtown,647-693-8862,"373 King St W, Toronto, ON, M5V 1K1",https://yellowpages.ca/bus/Ontario/Toronto/Fit-Factory-Downtown/102923611.html
PT Xpress,647-643-7707,"88 Blue Jays Way, Toronto, ON, M5V 0L7",https://yellowpages.ca/bus/Ontario/Toronto/PT-Xpress/101756918.html
Get Willa,647-360-8853,"80 Blue Jays Way, Toronto, ON, M5V 2G3",https://yellowpages.ca/bus/Ontario/Toronto/Get-Willa/102404111.html
Mohammed Asfar Fitness,416-900-6963,"1 Yonge Street, Toronto, ON, M5E 1W7",https://yellowpages.ca/bus/Ontario/Toronto/Mohammed-Asfar-Fitness/102162036.html
Hard Ass Bootcamp,647-892-2960,"610 Queen St W, Toronto, ON, M6J 1E3",https://yellowpages.ca/bus/Ontario/Toronto/Hard-Ass-Bootcamp/101980547.html
Mecha Mma,647-717-9072,"610 Queen St W Floor 2, Toronto, ON, M6J 1E3",https://yellowpages.ca/bus/Ontario/Toronto/Mecha-Mma/102401534.html
GoodLife Fitness,416-964-1821,"7 Station St, Toronto, ON, M5J 1C3",https://yellowpages.ca/bus/Ontario/Toronto/GoodLife-Fitness/100004334.html
High Park Martial Arts Academy,416-769-9222,"3094 Dundas St W, Toronto, ON, M6P 1Z8",https://yellowpages.ca/bus/Ontario/Toronto/High-Park-Martial-Arts-Academy/2314977.html
Train . Breathe . Sustain,647-232-5760,"406-165 Bathurst St, Toronto, ON, M5V 3C2",https://yellowpages.ca/bus/Ontario/Toronto/Train-Breathe-Sustain/101988155.html
Bang Fitness,416-777-2264,"2-610 Queen St W, Toronto, ON, M6J 1E3",https://yellowpages.ca/bus/Ontario/Toronto/Bang-Fitness/100920875.html
GoodLife Fitness,416-214-9544,"555 Richmond St W, Toronto, ON, M5V 3B1",https://yellowpages.ca/bus/Ontario/Toronto/GoodLife-Fitness/100355747.html
Zen Health,604-817-4293,"39 Queens Quay E, Toronto, ON, M5E 0A5",https://yellowpages.ca/bus/Ontario/Toronto/Zen-Health/101987714.html
"iLoveKickboxing - Newmarket, ON",905-963-3732,"17325 Leslie St, Newmarket, ON, L3Y 9A3",https://yellowpages.ca/bus/Ontario/Newmarket/iLoveKickboxing-Newmarket-ON/102204642.html
Elleto,416-920-1400,"435 King St W, Toronto, ON, M5V 1K4",https://yellowpages.ca/bus/Ontario/Toronto/Elleto/2270984.html
Dragon Fitness,647-339-5828,"19-225 Sterling Rd, Toronto, ON, M6R 2B2",https://yellowpages.ca/bus/Ontario/Toronto/Dragon-Fitness/101689253.html
Myodetox Performance,416-461-9083,"13R Polson St, Toronto, ON, M5A 1A4",https://yellowpages.ca/bus/Ontario/Toronto/Myodetox-Performance/100417422.html
Totum Life Science Inc,416-979-2449,"101-445 King St W, Toronto, ON, M5V 1K4",https://yellowpages.ca/bus/Ontario/Toronto/Totum-Life-Science-Inc/1600852.html
Kombat Fitness,416-850-3222,"350 Ryding Ave, Toronto, ON, M6N 1H5",https://yellowpages.ca/bus/Ontario/Toronto/Kombat-Fitness/7120467.html
Auxiliary CrossFit,647-239-3793,"21-225 Sterling Rd, Toronto, ON, M6R 2B2",https://yellowpages.ca/bus/Ontario/Toronto/Auxiliary-CrossFit/101136003.html
Pure Barre - CLOSED,647-222-4647,"737 Queen Street West, Toronto, ON, M6J 1E5",https://yellowpages.ca/bus/Ontario/Toronto/Pure-Barre-CLOSED/101307880.html
Misfitstudio,647-271-9037,"761 Queen St W, Toronto, ON, M6J 1G1",https://yellowpages.ca/bus/Ontario/Toronto/Misfitstudio/100986834.html
Jumping Fitness Toronto,416-371-0918,"23-5731 Highway 7, Woodbridge, ON, L4L 4Y9",https://yellowpages.ca/bus/Ontario/Woodbridge/Jumping-Fitness-Toronto/101731339.html
iPower Fitness For Women,416-508-5099,"12 Adriatic Rd, Toronto, ON, M9P 3N1",https://yellowpages.ca/bus/Ontario/Toronto/iPower-Fitness-For-Women/6384757.html
UliFit Toronto,416-881-3721,"100 Margueretta St, Toronto, ON, M6H 3S3",https://yellowpages.ca/bus/Ontario/Toronto/UliFit-Toronto/101090603.html
Quad,416-203-1811,"580 King St W, Toronto, ON, M5V 1M3",https://yellowpages.ca/bus/Ontario/Toronto/Quad/1286915.html
Lit Beauty And Photo,416-602-2927,"785 Queen St W Floor 2, Toronto, ON, M6J 1G1",https://yellowpages.ca/bus/Ontario/Toronto/Lit-Beauty-And-Photo/102405224.html
Curves,416-247-6886,"40-1500 Royal York Rd, Etobicoke, ON, M9P 3B6",https://yellowpages.ca/bus/Ontario/Etobicoke/Curves/2213399.html
Fly With Me,416-807-1900,"113-163 Sterling Rd, Toronto, ON, M6R 2B2",https://yellowpages.ca/bus/Ontario/Toronto/Fly-With-Me/101302649.html
Strength and Movement,416-473-7926,"143-163 Sterling Rd, Toronto, ON, M6R 2B2",https://yellowpages.ca/bus/Ontario/Toronto/Strength-and-Movement/101700584.html
Bubble Soccer To,647-794-4948,"802-14 York St, Toronto, ON, M5J 0B1",https://yellowpages.ca/bus/Ontario/Toronto/Bubble-Soccer-To/102399414.html
Executive Athlete Training,647-797-3404,"49 Spadina Ave Suite C, Annex, Toronto, ON, M5V 2J1",https://yellowpages.ca/bus/Ontario/Toronto/Executive-Athlete-Training/102408942.html
Montrait Muay Thai,416-535-4269,"1271 Dundas St W, Toronto, ON, M6J 1X8",https://yellowpages.ca/bus/Ontario/Toronto/Montrait-Muay-Thai/102617028.html
Chez Royâ Beauty,519-589-1025,"100 Harbour St, Toronto, ON, M5J 0B5",https://yellowpages.ca/bus/Ontario/Toronto/Chez-Roya-Beauty/102401675.html
Faab Fitness,647-352-4999,"24-163 Sterling Rd, Toronto, ON, M6R 2B2",https://yellowpages.ca/bus/Ontario/Toronto/Faab-Fitness/8147035.html
Greco Lean and Fit,647-748-5326,"12 Blue Jays Way, Toronto, ON, M5V 3S9",https://yellowpages.ca/bus/Ontario/Toronto/Greco-Lean-and-Fit/101264687.html
